https://www.immoweb.be/en/classified/villa/for-sale/knokke-heist/8300/10887917,10887917,6995000,8300,Knokke-Heist,2006,AS_NEW,HOUSE,VILLA,6,2700,HYPER_EQUIPPED,0,0,1,,,,593,4,1,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2812/11077224,11077224,365000,2812,Mechelen,2000,AS_NEW,HOUSE,HOUSE,3,138,INSTALLED,0,0,1,35,1,393,150,2,0,AS_NEW
https://www.immoweb.be/en/classified/apartment-block/for-sale/forest/1190/11120343,11120343,599000,1190,Forest,1902,GOOD,HOUSE,APARTMENT_BLOCK,7,295,USA_INSTALLED,0,0,1,20,1,145,261,2,0,GOOD
https://www.immoweb.be/en/classified/exceptional-property/for-sale/knokke-heist/8300/10887262,10887262,6995000,8300,Knokke-Heist,1999,GOOD,HOUSE,EXCEPTIONAL_PROPERTY,8,2690,HYPER_EQUIPPED,0,0,1,,1,2690,900,4,1,GOOD
https://www.immoweb.be/en/classified/bungalow/for-sale/waterloo/1410/11122971,11122971,495000,1410,Waterloo,1967,GOOD,HOUSE,BUNGALOW,3,504,INSTALLED,0,0,1,37,1,,104,4,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/grez-doiceau/1390/10833563,10833563,7500000,1390,Grez-Doiceau,2009,AS_NEW,HOUSE,HOUSE,7,13154,USA_HYPER_EQUIPPED,0,0,1,260,,,1288,4,1,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/sprimont/4140/11123021,11123021,379900,4140,Sprimont,2013,AS_NEW,HOUSE,HOUSE,3,437,INSTALLED,0,0,1,60,1,367,180,4,0,AS_NEW
https://www.immoweb.be/en/classified/villa/for-sale/grez-doiceau/1390/10447218,10447218,7500000,1390,Grez-Doiceau,,AS_NEW,HOUSE,VILLA,5,13154,HYPER_EQUIPPED,0,0,1,200,,,1200,4,1,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/grez-doiceau/1390/10445148,10445148,7500000,1390,Grez-Doiceau,2009,AS_NEW,HOUSE,HOUSE,6,13154,HYPER_EQUIPPED,0,0,1,130,1,13154,1288,4,1,AS_NEW
https://www.immoweb.be/en/classified/villa/for-sale/knokke-heist-knokke/8300/10753775,10753775,7650000,8300,Knokke-Heist Knokke,1988,AS_NEW,HOUSE,VILLA,7,2031,USA_HYPER_EQUIPPED,0,0,1,,,,578,4,1,AS_NEW
