https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/11116006,11116006,250000,1000,Brussels City,1994,GOOD,APARTMENT,APARTMENT,1,,HYPER_EQUIPPED,,0,1,5,,,42,"(2,)",
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11125618,11125618,800000,1000,Bruxelles,,,APARTMENT,APARTMENT,2,,,,0,,,,,150,,0
https://www.immoweb.be/en/classified/apartment/for-sale/tournai/7500/11095398,11095398,25000,7500,Tournai,,,APARTMENT,APARTMENT,2,,,,0,,,,,,,0
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/wilsele/3012/10555611,10555611,,3012,Wilsele,,,APARTMENT_GROUP,APARTMENT_GROUP,,,,,0,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/houthulst/8650/10366330,10366330,,8650,Houthulst,,,APARTMENT_GROUP,APARTMENT_GROUP,,,,,0,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/verviers/4800/10927349,10927349,15000,4800,Verviers,,,APARTMENT,APARTMENT,0,,,,0,,,,,,,0
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/de-klinge/9170/10141588,10141588,,9170,DE KLINGE,,,APARTMENT_GROUP,APARTMENT_GROUP,,,,,0,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/harelbeke/8530/11091431,11091431,,8530,Harelbeke,,,APARTMENT_GROUP,APARTMENT_GROUP,,,,,0,,,,,,,
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/ninove/9400/10981218,10981218,,9400,Ninove,,,APARTMENT_GROUP,APARTMENT_GROUP,,,,,0,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/knocke-heyst/8301/10946536,10946536,15000,8301,Knocke-Heyst,,,APARTMENT,APARTMENT,1,,,,0,1,8,1,60000,50,,1
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/sint-gillis-waas/9170/10816701,10816701,,9170,Sint-Gillis-Waas,,,APARTMENT_GROUP,APARTMENT_GROUP,,,,,0,,,,,,,
